Embedding,File
tensor([-0.0219,  0.0517, -0.0245,  ..., -0.0086,  0.0003, -0.0032]),flickr_jacket_2641770481_c98465ff35_3
tensor([ 0.0243,  0.0163, -0.0195,  ..., -0.0045, -0.0107, -0.0148]),flickr_jacket_2641770481_c98465ff35_4
tensor([-0.0391,  0.0005, -0.0397,  ...,  0.0072,  0.0008, -0.0004]),flickr_jacket_2759860913_f75b39d783_0
tensor([-0.0161,  0.0104, -0.0393,  ..., -0.0037,  0.0010, -0.0134]),flickr_jacket_3006093003_c211737232_3
tensor([-0.0323, -0.0066, -0.0276,  ..., -0.0023,  0.0160,  0.0123]),flickr_jacket_302983277_69a4e732e4_0
tensor([-0.0208,  0.0434,  0.0002,  ..., -0.0120, -0.0268, -0.0218]),flickr_jacket_3044536048_e615466e7f_2
tensor([-0.0282,  0.0088,  0.0364,  ...,  0.0070,  0.0336, -0.0168]),flickr_jacket_3080056515_3013830309_3
tensor([ 0.0411,  0.0159, -0.0318,  ...,  0.0070, -0.0181,  0.0055]),flickr_jacket_3116769029_f5a76f04ba_3
tensor([-0.0097,  0.0431, -0.0315,  ..., -0.0007, -0.0026, -0.0133]),flickr_jacket_3192266178_f9bf5d3dba_0
tensor([ 0.0064, -0.0067, -0.0231,  ..., -0.0026, -0.0030,  0.0032]),flickr_jacket_3213992947_3f3f967a9f_0
"tensor([-3.4517e-02,  3.7654e-02, -2.9794e-02,  ...,  1.1653e-02,
        -1.1387e-05,  2.1929e-03]),flickr_jacket_3213992947_3f3f967a9f_1"
tensor([-0.0493,  0.0336, -0.0197,  ...,  0.0030,  0.0144,  0.0269]),flickr_jacket_3213992947_3f3f967a9f_4
tensor([-0.0167,  0.0220, -0.0342,  ...,  0.0138, -0.0117, -0.0199]),flickr_jacket_3258874419_23fec1bdc1_2
tensor([-0.0040, -0.0113,  0.0057,  ..., -0.0103, -0.0046,  0.0052]),flickr_jacket_3275704430_a75828048f_3
tensor([-0.0144,  0.0398, -0.0205,  ..., -0.0108, -0.0187,  0.0082]),flickr_jacket_3287549827_04dec6fb6e_2
tensor([ 0.0020,  0.0406, -0.0310,  ..., -0.0276,  0.0060,  0.0182]),flickr_jacket_3348385580_10b53391f9_3
tensor([ 0.0190, -0.0197, -0.0233,  ..., -0.0155,  0.0040, -0.0297]),flickr_jacket_3348385580_10b53391f9_4
tensor([ 0.0150,  0.0329, -0.0390,  ..., -0.0084, -0.0106,  0.0166]),flickr_jacket_3359530430_249f51972c_3
tensor([-0.0358, -0.0444, -0.0362,  ...,  0.0266, -0.0061,  0.0116]),flickr_jacket_3393926562_66cc01b001_0
"tensor([-4.1932e-02,  4.4399e-02, -1.5996e-03,  ...,  1.4093e-02,
        -8.4960e-05, -2.8098e-02]),flickr_jacket_3393926562_66cc01b001_1"
tensor([-0.0075,  0.0161, -0.0025,  ...,  0.0221, -0.0227,  0.0179]),flickr_jacket_3393926562_66cc01b001_2
tensor([-0.0039,  0.0144, -0.0450,  ...,  0.0008, -0.0118,  0.0175]),flickr_jacket_3429956016_3c7e3096c2_3
tensor([ 0.0100, -0.0013, -0.0288,  ..., -0.0069, -0.0178, -0.0105]),flickr_man_1082379191_ec1e53f996_0
tensor([-0.0040,  0.0190, -0.0020,  ...,  0.0082, -0.0024, -0.0372]),flickr_man_1082379191_ec1e53f996_1
tensor([ 0.0012, -0.0037, -0.0107,  ...,  0.0042, -0.0034, -0.0090]),flickr_man_1082379191_ec1e53f996_2
tensor([ 0.0196,  0.0348, -0.0133,  ..., -0.0082, -0.0121, -0.0077]),flickr_man_1082379191_ec1e53f996_3
tensor([ 0.0263, -0.0015, -0.0293,  ...,  0.0016, -0.0161, -0.0343]),flickr_man_1082379191_ec1e53f996_4
tensor([ 0.0072,  0.0036, -0.0245,  ...,  0.0034, -0.0146, -0.0231]),flickr_man_1167669558_87a8a467d6_0
tensor([ 0.0048,  0.0022, -0.0268,  ..., -0.0068, -0.0093, -0.0325]),flickr_man_1167669558_87a8a467d6_1
tensor([ 0.0012, -0.0001, -0.0030,  ..., -0.0024, -0.0081, -0.0265]),flickr_man_1167669558_87a8a467d6_2
tensor([ 0.0053,  0.0004, -0.0153,  ...,  0.0009, -0.0277, -0.0141]),flickr_man_1167669558_87a8a467d6_3
tensor([ 0.0188,  0.0097, -0.0166,  ..., -0.0024, -0.0088, -0.0315]),flickr_man_1167669558_87a8a467d6_4
tensor([-0.0070, -0.0009, -0.0175,  ...,  0.0155, -0.0126, -0.0021]),flickr_man_1262583859_653f1469a9_1
tensor([ 0.0063, -0.0170, -0.0254,  ..., -0.0191, -0.0091, -0.0199]),flickr_man_1262583859_653f1469a9_2
tensor([ 0.0039, -0.0019, -0.0126,  ..., -0.0043, -0.0147,  0.0146]),flickr_man_1262583859_653f1469a9_3
tensor([ 0.0039,  0.0482, -0.0095,  ..., -0.0004, -0.0055, -0.0258]),flickr_man_1262583859_653f1469a9_4
tensor([ 0.0260,  0.0001, -0.0271,  ..., -0.0177, -0.0168, -0.0031]),flickr_man_1287073593_f3d2a62455_4
tensor([ 0.0199,  0.0074, -0.0281,  ..., -0.0040, -0.0173, -0.0242]),flickr_man_132489044_3be606baf7_0
"tensor([ 9.6535e-03,  8.7327e-05, -3.3500e-02,  ...,  9.8232e-03,
        -1.8326e-02, -1.4051e-02]),flickr_man_132489044_3be606baf7_1"
tensor([ 0.0073, -0.0011, -0.0232,  ...,  0.0269, -0.0150, -0.0309]),flickr_man_132489044_3be606baf7_2
tensor([-0.0104,  0.0523,  0.0006,  ...,  0.0007, -0.0018, -0.0034]),flickr_man_132489044_3be606baf7_3
"tensor([ 1.8580e-03, -1.1143e-03, -1.4499e-02,  ...,  3.5825e-03,
         2.3470e-06, -2.1745e-02]),flickr_man_132489044_3be606baf7_4"
tensor([-0.0002,  0.0021, -0.0276,  ...,  0.0065, -0.0099, -0.0362]),flickr_man_1343426964_cde3fb54e8_4
tensor([ 0.0257, -0.0054, -0.0407,  ..., -0.0044,  0.0072, -0.0313]),flickr_man_136552115_6dc3e7231c_1
tensor([ 0.0109, -0.0005, -0.0311,  ...,  0.0288, -0.0278, -0.0278]),flickr_man_136886677_6026c622eb_0
tensor([ 0.0116, -0.0132, -0.0062,  ..., -0.0036, -0.0071, -0.0122]),flickr_man_136886677_6026c622eb_0_1
tensor([ 0.0172, -0.0076, -0.0379,  ..., -0.0124, -0.0138, -0.0278]),flickr_man_136886677_6026c622eb_1
tensor([ 0.0034, -0.0084, -0.0175,  ..., -0.0162, -0.0052,  0.0203]),flickr_man_1394368714_3bc7c19969_1
tensor([ 0.0072,  0.0012, -0.0252,  ..., -0.0111, -0.0152, -0.0266]),flickr_man_1394368714_3bc7c19969_2
tensor([ 0.0011, -0.0003, -0.0303,  ...,  0.0108, -0.0132, -0.0250]),flickr_man_1394368714_3bc7c19969_3
tensor([ 0.0042, -0.0005, -0.0388,  ...,  0.0007, -0.0127, -0.0267]),flickr_man_1404832008_68e432665b_0
tensor([ 0.0107, -0.0013, -0.0270,  ...,  0.0151, -0.0121, -0.0124]),flickr_man_1404832008_68e432665b_1
tensor([ 0.0049,  0.0004, -0.0268,  ...,  0.0179, -0.0141, -0.0224]),flickr_man_1404832008_68e432665b_2
tensor([ 0.0121, -0.0013, -0.0374,  ...,  0.0075, -0.0120,  0.0013]),flickr_man_1404832008_68e432665b_3
tensor([ 0.0020, -0.0033, -0.0258,  ..., -0.0076, -0.0088, -0.0054]),flickr_man_1404832008_68e432665b_4
tensor([ 0.0045,  0.0150, -0.0164,  ..., -0.0088, -0.0015, -0.0214]),flickr_man_1432179046_8e3d75cf81_0
tensor([ 0.0048,  0.0007, -0.0235,  ..., -0.0012, -0.0108, -0.0358]),flickr_man_1432179046_8e3d75cf81_1
tensor([ 0.0011, -0.0043, -0.0242,  ..., -0.0055,  0.0027, -0.0199]),flickr_man_1432179046_8e3d75cf81_2
tensor([ 0.0084, -0.0019, -0.0246,  ...,  0.0082, -0.0058, -0.0277]),flickr_man_1432179046_8e3d75cf81_4
tensor([ 0.0107, -0.0001, -0.0369,  ...,  0.0142, -0.0305, -0.0046]),flickr_man_1433142189_cda8652603_1
tensor([-0.0037,  0.0002, -0.0369,  ...,  0.0052, -0.0192, -0.0270]),flickr_man_1433142189_cda8652603_2
tensor([ 0.0134,  0.0231, -0.0083,  ..., -0.0147, -0.0105, -0.0259]),flickr_man_143688283_a96ded20f1_0
tensor([ 0.0037, -0.0021, -0.0262,  ...,  0.0193,  0.0005, -0.0434]),flickr_man_143688283_a96ded20f1_1
tensor([ 0.0136, -0.0022, -0.0278,  ..., -0.0166, -0.0247, -0.0101]),flickr_man_143688283_a96ded20f1_2
tensor([ 0.0106,  0.0004, -0.0075,  ..., -0.0074,  0.0026, -0.0312]),flickr_man_143688283_a96ded20f1_3
tensor([ 0.0039,  0.0004, -0.0261,  ..., -0.0038, -0.0122, -0.0179]),flickr_man_1461667284_041c8a2475_1
tensor([ 0.0081, -0.0007, -0.0156,  ..., -0.0023, -0.0081, -0.0302]),flickr_man_1461667284_041c8a2475_2
tensor([ 0.0218, -0.0003, -0.0379,  ...,  0.0177, -0.0223, -0.0206]),flickr_man_1461667284_041c8a2475_3
tensor([ 0.0007, -0.0076, -0.0316,  ...,  0.0038, -0.0012, -0.0029]),flickr_man_1499581619_a5f65a882c_1
tensor([-0.0100, -0.0084, -0.0276,  ..., -0.0187, -0.0025, -0.0091]),flickr_man_1499581619_a5f65a882c_2
"tensor([ 4.8794e-04, -4.0142e-05, -3.3254e-02,  ...,  1.2733e-02,
        -2.6180e-02, -2.0999e-02]),flickr_man_150387174_24825cf871_0"
tensor([ 0.0033,  0.0012, -0.0265,  ...,  0.0181, -0.0121, -0.0254]),flickr_men_115684808_cb01227802_1
tensor([ 0.0155, -0.0002, -0.0357,  ...,  0.0068, -0.0073, -0.0529]),flickr_men_136886677_6026c622eb_2
tensor([ 0.0076,  0.0198, -0.0118,  ...,  0.0129, -0.0141, -0.0057]),flickr_men_136886677_6026c622eb_3
"tensor([-5.9119e-05,  1.2141e-02, -2.8647e-03,  ..., -4.5129e-03,
        -2.0402e-02, -1.8171e-02]),flickr_men_160792599_6a7ec52516_3"
tensor([-0.0086,  0.0045, -0.0243,  ...,  0.0113, -0.0075, -0.0315]),flickr_men_160792599_6a7ec52516_4
tensor([ 0.0030, -0.0149, -0.0101,  ..., -0.0037, -0.0021, -0.0083]),flickr_men_200771289_31902164a7_1
tensor([ 0.0185, -0.0004, -0.0343,  ...,  0.0094, -0.0215, -0.0293]),flickr_men_200771289_31902164a7_2
tensor([ 0.0009,  0.0123, -0.0202,  ...,  0.0050,  0.0006, -0.0212]),flickr_men_200771289_31902164a7_3
tensor([ 0.0035,  0.0028, -0.0054,  ...,  0.0227, -0.0042, -0.0332]),flickr_men_200771289_31902164a7_4
tensor([ 0.0135, -0.0015, -0.0285,  ...,  0.0049, -0.0135, -0.0243]),flickr_men_2096771662_984441d20d_2
tensor([ 0.0176,  0.0047, -0.0185,  ...,  0.0017, -0.0113, -0.0330]),flickr_men_2096771662_984441d20d_3
tensor([ 0.0290,  0.0123, -0.0110,  ...,  0.0156, -0.0045, -0.0205]),flickr_men_2102360862_264452db8e_4
tensor([-0.0016,  0.0020, -0.0047,  ...,  0.0024,  0.0032, -0.0265]),flickr_men_2105756457_a100d8434e_3
"tensor([ 1.7738e-02, -9.7806e-04, -1.3062e-02,  ...,  1.1836e-05,
        -8.5921e-03, -1.7385e-02]),flickr_men_215214751_e913b6ff09_1"
tensor([-0.0179,  0.0426,  0.0010,  ..., -0.0308, -0.0062, -0.0017]),flickr_men_215214751_e913b6ff09_2
tensor([ 0.0025,  0.0060, -0.0215,  ...,  0.0180,  0.0039, -0.0256]),flickr_men_2196316998_3b2d63f01f_3
tensor([ 0.0243, -0.0004, -0.0352,  ..., -0.0029, -0.0336, -0.0234]),flickr_men_2196316998_3b2d63f01f_4
tensor([ 0.0292, -0.0003, -0.0412,  ..., -0.0041, -0.0011, -0.0253]),flickr_men_2229179070_dc8ea8582e_3
tensor([ 0.0135, -0.0002, -0.0196,  ...,  0.0186, -0.0065, -0.0354]),flickr_men_2289068031_fe26990183_2
tensor([-0.0014,  0.0003, -0.0199,  ...,  0.0222,  0.0037, -0.0460]),flickr_men_2308978137_bfe776d541_4
tensor([ 0.0278, -0.0064, -0.0247,  ..., -0.0120, -0.0215, -0.0280]),flickr_men_2308978137_bfe776d541_4_1
tensor([ 0.0129,  0.0008, -0.0120,  ...,  0.0086, -0.0207, -0.0347]),flickr_men_241345905_5826a72da1_3
tensor([ 0.0028,  0.0004, -0.0199,  ...,  0.0303, -0.0057, -0.0313]),flickr_men_241345905_5826a72da1_4
tensor([ 0.0130, -0.0002, -0.0056,  ...,  0.0006, -0.0237,  0.0254]),flickr_men_241346971_c100650320_4
tensor([ 0.0181,  0.0157, -0.0255,  ..., -0.0005, -0.0013, -0.0431]),flickr_men_2526585002_10987a63f3_0
tensor([ 0.0023, -0.0086, -0.0090,  ...,  0.0087, -0.0043, -0.0256]),flickr_men_2526585002_10987a63f3_1
tensor([-0.0012,  0.0141, -0.0112,  ..., -0.0103, -0.0054,  0.0034]),flickr_men_2526585002_10987a63f3_2
"tensor([-1.2902e-02,  3.6088e-05, -1.6690e-02,  ...,  2.7481e-02,
        -1.0995e-02, -7.4216e-03]),flickr_men_2526585002_10987a63f3_3"
tensor([ 0.0228,  0.0028, -0.0149,  ...,  0.0147, -0.0111, -0.0237]),flickr_men_2526585002_10987a63f3_4
tensor([-0.0067,  0.0144, -0.0336,  ...,  0.0019, -0.0267, -0.0408]),flickr_men_2587818583_4aa8e7b174_4
tensor([ 0.0021, -0.0112, -0.0175,  ...,  0.0235, -0.0090,  0.0098]),flickr_men_2610447973_89227ff978_1
tensor([ 0.0100, -0.0026, -0.0318,  ...,  0.0115,  0.0120, -0.0318]),flickr_men_2815256108_fc1302117d_0
tensor([ 0.0297,  0.0049, -0.0255,  ...,  0.0053, -0.0095, -0.0147]),flickr_men_2815256108_fc1302117d_1
tensor([-0.0352, -0.0091,  0.0029,  ...,  0.0091, -0.0013, -0.0301]),flickr_men_2815256108_fc1302117d_2
tensor([-0.0041, -0.0104, -0.0063,  ...,  0.0101, -0.0020, -0.0322]),flickr_men_2815256108_fc1302117d_3
tensor([ 0.0322,  0.0080, -0.0342,  ..., -0.0097, -0.0232, -0.0389]),flickr_men_2815256108_fc1302117d_4
tensor([ 0.0013, -0.0037, -0.0033,  ...,  0.0024, -0.0057, -0.0060]),flickr_men_2856080862_95d793fa9d_0
tensor([ 0.0169,  0.0171, -0.0261,  ..., -0.0102, -0.0214,  0.0298]),flickr_men_2884420269_225d27f242_1
tensor([-0.0015,  0.0139, -0.0031,  ...,  0.0013, -0.0059, -0.0222]),flickr_men_2884420269_225d27f242_2
tensor([ 0.0112,  0.0312, -0.0165,  ..., -0.0154, -0.0033, -0.0154]),flickr_men_2884420269_225d27f242_3
tensor([ 0.0144,  0.0011, -0.0217,  ...,  0.0172,  0.0101, -0.0025]),flickr_men_2884420269_225d27f242_4
tensor([ 0.0244, -0.0008, -0.0351,  ...,  0.0109, -0.0135, -0.0152]),flickr_men_2894217628_f1a4153dca_4
"tensor([ 1.3414e-02,  2.8903e-03, -4.6084e-03,  ...,  2.6991e-03,
        -7.4656e-05, -1.9327e-02]),flickr_men_2926595608_69b22be8d4_2"
tensor([-0.0017,  0.0298, -0.0135,  ...,  0.0127, -0.0057, -0.0241]),flickr_men_2926595608_69b22be8d4_3
tensor([ 0.0044, -0.0007, -0.0193,  ..., -0.0144, -0.0017,  0.0007]),flickr_men_2926595608_69b22be8d4_4
tensor([-0.0026,  0.0158, -0.0102,  ...,  0.0136, -0.0035, -0.0133]),flickr_men_3045613316_4e88862836_1
tensor([ 0.0090,  0.0138, -0.0115,  ...,  0.0030, -0.0112,  0.0235]),flickr_men_3045613316_4e88862836_2
tensor([-0.0257, -0.0081, -0.0012,  ...,  0.0229, -0.0164,  0.0031]),flickr_mountain_136552115_6dc3e7231c_2
tensor([ 0.0144, -0.0037, -0.0060,  ...,  0.0260, -0.0073,  0.0163]),flickr_mountain_143688283_a96ded20f1_1
tensor([-0.0065,  0.0049,  0.0021,  ...,  0.0283, -0.0330, -0.0157]),flickr_mountain_1472882567_33dc14c8b6_0
tensor([-0.0397, -0.0028, -0.0169,  ...,  0.0334,  0.0130, -0.0139]),flickr_mountain_189721896_1ffe76d89e_2
tensor([-0.0611, -0.0207, -0.0014,  ...,  0.0368,  0.0107,  0.0065]),flickr_mountain_197107117_4b438b1872_0
tensor([-0.0222,  0.0314, -0.0003,  ...,  0.0101, -0.0263,  0.0018]),flickr_mountain_2103568100_5d018c495b_4
tensor([-0.0021, -0.0049, -0.0068,  ..., -0.0138, -0.0202, -0.0085]),flickr_mountain_2112921744_92bf706805_1
tensor([-0.0046, -0.0012, -0.0005,  ...,  0.0268, -0.0229, -0.0112]),flickr_mountain_2120411340_104eb610b1_2
tensor([ 0.0275, -0.0079, -0.0078,  ..., -0.0010, -0.0225,  0.0191]),flickr_mountain_2194494220_bb2178832c_3
tensor([-0.0115, -0.0005, -0.0070,  ...,  0.0304, -0.0170, -0.0171]),flickr_mountain_223299142_521aedf9e7_2
tensor([-0.0220,  0.0362, -0.0091,  ...,  0.0323, -0.0193,  0.0262]),flickr_mountain_223299142_521aedf9e7_3
tensor([-0.0011, -0.0169,  0.0024,  ..., -0.0288,  0.0088, -0.0146]),flickr_mountain_2479162876_a5ce3306af_3
tensor([ 0.0066,  0.0128, -0.0058,  ...,  0.0271, -0.0116, -0.0281]),flickr_mountain_2657484284_daa07a3a1b_3
tensor([-0.0116,  0.0007, -0.0007,  ...,  0.0165, -0.0137, -0.0044]),flickr_mountain_270816949_ffad112278_2
tensor([-0.0064,  0.0012, -0.0134,  ...,  0.0266, -0.0040,  0.0123]),flickr_mountain_270816949_ffad112278_3
tensor([-0.0189,  0.0096, -0.0010,  ..., -0.0083, -0.0041,  0.0005]),flickr_mountain_2759860913_f75b39d783_2
tensor([-0.0028, -0.0555, -0.0019,  ...,  0.0158, -0.0120,  0.0147]),flickr_mountain_2759860913_f75b39d783_3
tensor([-0.0033, -0.0306, -0.0024,  ...,  0.0269, -0.0004,  0.0124]),flickr_mountain_2759860913_f75b39d783_3_1
tensor([-0.0214, -0.0106, -0.0270,  ...,  0.0195, -0.0070,  0.0010]),flickr_mountain_2759860913_f75b39d783_4
tensor([-0.0118,  0.0114,  0.0008,  ...,  0.0284, -0.0085,  0.0049]),flickr_mountain_2764178773_d63b502812_3
"tensor([-1.0839e-02, -3.6437e-03, -4.8504e-05,  ...,  2.5681e-02,
        -3.5072e-03, -1.2159e-03]),flickr_mountain_2839038702_e168128665_2"
tensor([-0.0005,  0.0488, -0.0005,  ..., -0.0305, -0.0204, -0.0034]),flickr_mountain_2950905787_f2017d3e49_0
tensor([-0.0076,  0.0028, -0.0015,  ...,  0.0187, -0.0235, -0.0151]),flickr_mountain_2950905787_f2017d3e49_1
tensor([ 0.0131,  0.0230, -0.0081,  ..., -0.0141, -0.0262, -0.0258]),flickr_mountain_2950905787_f2017d3e49_1_1
tensor([-0.0050, -0.0002, -0.0039,  ...,  0.0264, -0.0221, -0.0188]),flickr_mountain_3016606751_0e8be20abd_0
tensor([ 0.0094,  0.0050, -0.0009,  ...,  0.0115, -0.0157, -0.0190]),flickr_mountain_302983277_69a4e732e4_2
tensor([-0.0072,  0.0281, -0.0045,  ...,  0.0264, -0.0203, -0.0068]),flickr_mountain_3045613316_4e88862836_4
tensor([-0.0029, -0.0175,  0.0031,  ...,  0.0434,  0.0088, -0.0003]),flickr_mountain_3139876823_859c7d7c23_2
tensor([ 0.0097,  0.0210, -0.0047,  ..., -0.0368, -0.0143, -0.0028]),flickr_mountain_3159995270_17334ccb5b_4
tensor([-0.0217, -0.0053, -0.0036,  ...,  0.0334, -0.0292, -0.0164]),flickr_mountain_3255482333_5bcee79f7e_0
tensor([-0.0154,  0.0279, -0.0083,  ...,  0.0293, -0.0177, -0.0119]),flickr_mountain_3255482333_5bcee79f7e_4
tensor([-0.0030, -0.0041, -0.0055,  ...,  0.0182, -0.0216,  0.0070]),flickr_mountain_3299820401_c2589186c5_1
tensor([-0.0068, -0.0246,  0.0002,  ...,  0.0015, -0.0171, -0.0350]),flickr_mountain_3299820401_c2589186c5_2
tensor([-0.0182, -0.0332, -0.0058,  ...,  0.0237, -0.0168,  0.0152]),flickr_mountain_3299820401_c2589186c5_3
tensor([-0.0019,  0.0055, -0.0108,  ...,  0.0067, -0.0034,  0.0078]),flickr_mountain_3301859683_2d5e4b40a3_3
tensor([-0.0131,  0.0217,  0.0004,  ..., -0.0031, -0.0221, -0.0237]),flickr_mountain_3334537556_a2cf4e9b9a_4
tensor([-0.0340,  0.0043,  0.0004,  ...,  0.0251, -0.0249,  0.0072]),flickr_mountain_3364026240_645d533fda_0
tensor([ 0.0169, -0.0004, -0.0305,  ...,  0.0391, -0.0082, -0.0335]),flickr_mountain_3364026240_645d533fda_1
tensor([-0.0080, -0.0354, -0.0104,  ...,  0.0359, -0.0146, -0.0091]),flickr_mountain_3364026240_645d533fda_2
tensor([-0.0244,  0.0286, -0.0080,  ...,  0.0328, -0.0343,  0.0081]),flickr_mountain_3364026240_645d533fda_2_1
tensor([-0.0344, -0.0004, -0.0051,  ...,  0.0261,  0.0167, -0.0053]),flickr_mountain_3429956016_3c7e3096c2_3
tensor([-0.0058, -0.0010, -0.0123,  ...,  0.0322, -0.0234, -0.0089]),flickr_mountain_3429956016_3c7e3096c2_3_1
tensor([-0.0096,  0.0272, -0.0090,  ...,  0.0236, -0.0112, -0.0116]),flickr_mountain_3429956016_3c7e3096c2_4
tensor([-0.0266, -0.0081, -0.0012,  ...,  0.0158, -0.0080, -0.0146]),flickr_mouth_1224851143_33bcdd299c_1
tensor([ 0.0223,  0.0113, -0.0039,  ..., -0.0383, -0.0161, -0.0047]),flickr_mouth_1224851143_33bcdd299c_4
tensor([ 0.0298,  0.0390,  0.0011,  ..., -0.0403, -0.0173, -0.0095]),flickr_mouth_1267711451_e2a754b4f8_1
tensor([-0.0085,  0.0065,  0.0060,  ..., -0.0316, -0.0042, -0.0055]),flickr_mouth_1267711451_e2a754b4f8_3
tensor([ 0.0131,  0.0288, -0.0017,  ..., -0.0290, -0.0127, -0.0109]),flickr_mouth_1267711451_e2a754b4f8_4
tensor([-0.0205,  0.0194,  0.0007,  ...,  0.0154, -0.0221,  0.0014]),flickr_mouth_1392272228_cf104086e6_2
tensor([ 0.0037,  0.0002, -0.0371,  ...,  0.0236, -0.0197, -0.0129]),flickr_mouth_1392272228_cf104086e6_3
tensor([-0.0220,  0.0027, -0.0173,  ...,  0.0104, -0.0204, -0.0132]),flickr_mouth_1425069308_488e5fcf9d_0
tensor([ 0.0374,  0.0250,  0.0005,  ...,  0.0297, -0.0171,  0.0009]),flickr_mouth_1425069308_488e5fcf9d_4
tensor([ 0.0113,  0.0249,  0.0085,  ..., -0.0427, -0.0094, -0.0010]),flickr_mouth_1523984678_edd68464da_1
tensor([ 0.0301,  0.0356, -0.0002,  ..., -0.0401, -0.0197,  0.0061]),flickr_mouth_1523984678_edd68464da_2
tensor([ 0.0361,  0.0330, -0.0004,  ..., -0.0367, -0.0278, -0.0076]),flickr_mouth_1523984678_edd68464da_4
tensor([-0.0157, -0.0047,  0.0077,  ..., -0.0427, -0.0221, -0.0013]),flickr_mouth_1764955991_5e53a28c87_2
tensor([ 0.0060,  0.0341,  0.0031,  ..., -0.0414, -0.0320, -0.0113]),flickr_mouth_2128119486_4407061c40_2
tensor([ 0.0266,  0.0362,  0.0027,  ..., -0.0422, -0.0210, -0.0028]),flickr_mouth_2128119486_4407061c40_3
tensor([-0.0152,  0.0140, -0.0028,  ...,  0.0296, -0.0213, -0.0120]),flickr_mouth_2239938351_43c73c887c_3
tensor([-0.0151,  0.0004, -0.0234,  ...,  0.0108, -0.0150, -0.0053]),flickr_mouth_2311690895_0d6efe11c8_0
tensor([ 0.0124,  0.0027, -0.0012,  ..., -0.0148, -0.0240, -0.0003]),flickr_mouth_2450453051_f1d4a78ab4_4
"tensor([ 4.0930e-03,  4.1512e-02,  9.9150e-05,  ...,  1.2665e-02,
        -1.9133e-02, -9.6894e-05]),flickr_mouth_2525270674_4ab536e7ec_0"
tensor([ 0.0016,  0.0009, -0.0043,  ...,  0.0263,  0.0093,  0.0004]),flickr_mouth_2525270674_4ab536e7ec_4
tensor([-0.0151,  0.0116,  0.0005,  ...,  0.0031, -0.0249, -0.0011]),flickr_mouth_2543589122_ec3e55f434_0
tensor([-0.0001,  0.0097,  0.0156,  ..., -0.0291,  0.0049, -0.0196]),flickr_mouth_2543589122_ec3e55f434_3
tensor([-0.0166,  0.0188,  0.0047,  ...,  0.0322, -0.0078,  0.0006]),flickr_mouth_256085101_2c2617c5d0_0
tensor([ 0.0033,  0.0028,  0.0019,  ...,  0.0082, -0.0051, -0.0022]),flickr_mouth_256085101_2c2617c5d0_2
tensor([-0.0011,  0.0001,  0.0088,  ..., -0.0353, -0.0122, -0.0008]),flickr_mouth_256085101_2c2617c5d0_4
tensor([-0.0059,  0.0311,  0.0063,  ..., -0.0372,  0.0031, -0.0035]),flickr_mouth_2621415349_ef1a7e73be_1
tensor([-0.0015,  0.0385,  0.0029,  ..., -0.0419, -0.0192, -0.0028]),flickr_mouth_2621415349_ef1a7e73be_2
tensor([-0.0080,  0.0129, -0.0007,  ..., -0.0195, -0.0117, -0.0005]),flickr_mouth_2621415349_ef1a7e73be_3
tensor([ 0.0163,  0.0336,  0.0025,  ..., -0.0424, -0.0217, -0.0054]),flickr_mouth_2621415349_ef1a7e73be_4
tensor([ 0.0316,  0.0375, -0.0006,  ..., -0.0317, -0.0275, -0.0008]),flickr_mouth_2647049174_0fb47cee2e_0
tensor([ 0.0116,  0.0092,  0.0026,  ..., -0.0435, -0.0108, -0.0044]),flickr_mouth_2647049174_0fb47cee2e_4
tensor([-0.0051,  0.0294, -0.0003,  ..., -0.0236, -0.0274,  0.0068]),flickr_mouth_270724499_107481c88f_1
tensor([ 0.0143, -0.0338,  0.0068,  ..., -0.0406, -0.0064, -0.0016]),flickr_mouth_270724499_107481c88f_2
tensor([-0.0118, -0.0036, -0.0011,  ...,  0.0322, -0.0317, -0.0136]),flickr_mouth_270724499_107481c88f_3
tensor([-0.0318,  0.0393,  0.0005,  ..., -0.0365, -0.0237, -0.0085]),flickr_mouth_280706862_14c30d734a_0
"tensor([ 1.7077e-02,  9.3744e-03, -9.9830e-04,  ..., -1.5115e-02,
        -3.3430e-03, -2.0032e-05]),flickr_mouth_280706862_14c30d734a_1"
tensor([-0.0363, -0.0027, -0.0045,  ..., -0.0268, -0.0023,  0.0003]),flickr_mouth_280706862_14c30d734a_2
tensor([-0.0289,  0.0104, -0.0017,  ...,  0.0034,  0.0004,  0.0040]),flickr_mouth_280706862_14c30d734a_3
"tensor([-2.7112e-02,  3.3637e-02,  7.0004e-05,  ..., -1.7389e-02,
        -2.1315e-02, -1.4268e-02]),flickr_mouth_280706862_14c30d734a_4"
tensor([-0.0009,  0.0284,  0.0002,  ..., -0.0270, -0.0127, -0.0013]),flickr_mouth_2839038702_e168128665_0
tensor([ 0.0134,  0.0297,  0.0038,  ..., -0.0188, -0.0127, -0.0002]),flickr_mouth_2839038702_e168128665_3
tensor([ 0.0153,  0.0244,  0.0001,  ..., -0.0282, -0.0154,  0.0013]),flickr_mouth_2839038702_e168128665_4
tensor([-0.0160,  0.0029,  0.0013,  ...,  0.0313,  0.0232, -0.0353]),flickr_ocean_106490881_5a2dd9b7bd_4
tensor([-0.0090,  0.0001,  0.0032,  ...,  0.0137,  0.0122, -0.0021]),flickr_ocean_1352410176_af6b139734_3
